"city","localidade","state","date","cum_confirmed","cum_deaths","new_confirmed","new_deaths","temp_media","umid_media","cum_cases_mins","cum_deaths_mins","new_cases_mins","new_deaths_mins","deaths_reg","metro_area_uf","retail_and_recreation_percent_change_from_baseline_uf","grocery_and_pharmacy_percent_change_from_baseline_uf","parks_percent_change_from_baseline_uf","transit_stations_percent_change_from_baseline_uf","workplaces_percent_change_from_baseline_uf","residential_percent_change_from_baseline_uf","driving_city","transit_city","walking_city"
"Brasília",530010,"DF",2020-04-09,486,13,14,1,21.52,83.04,527,13,18,1,1,NA,-46,20,-27,-47,-49,17,NA,NA,NA
"Brasília",530010,"DF",2020-04-10,518,14,32,1,22.76,72.54,555,14,28,1,0,NA,-73,-29,-50,-64,-76,27,NA,NA,NA
"Brasília",530010,"DF",2020-04-11,545,14,27,0,22.32,74.08,579,14,24,0,2,NA,-54,0,-50,-46,-38,16,NA,NA,NA
"Brasília",530010,"DF",2020-04-12,576,14,31,0,22.06,77.88,614,14,35,0,3,NA,-62,-18,-59,-49,-28,13,NA,NA,NA
"Brasília",530010,"DF",2020-04-13,598,15,22,1,22.11,79.92,638,15,24,1,1,NA,-52,-14,-42,-51,-46,19,NA,NA,NA
"Brasília",530010,"DF",2020-04-14,610,17,12,2,21.27,78.08,651,17,13,2,2,NA,-55,-15,-43,-52,-47,20,NA,NA,NA
"Brasília",530010,"DF",2020-04-15,642,17,32,0,19.26,86.42,682,17,31,0,4,NA,-56,-13,-51,-52,-48,23,NA,NA,NA
"Brasília",530010,"DF",2020-04-16,674,20,32,3,19.19,92.92,716,20,34,3,0,NA,-60,-8,-69,-50,-49,24,NA,NA,NA
"Brasília",530010,"DF",2020-04-17,702,24,28,4,21.02,84.79,746,20,30,0,3,NA,-56,4,-67,-42,-43,23,NA,NA,NA
"Brasília",530010,"DF",2020-04-18,740,24,38,0,20.92,85.92,762,24,16,4,1,NA,-62,-11,-73,-40,-31,18,NA,NA,NA
"Brasília",530010,"DF",2020-04-19,783,24,43,0,21.05,83,827,24,65,0,0,NA,-67,-14,-71,-40,-27,17,NA,NA,NA
"Brasília",530010,"DF",2020-04-20,817,24,34,0,20.58,83.71,872,24,45,0,3,NA,-58,-10,-67,-46,-46,21,NA,NA,NA
"Brasília",530010,"DF",2020-04-21,854,24,37,0,19.96,87.96,881,24,9,0,0,NA,-73,-29,-68,-59,-72,28,NA,NA,NA
"Brasília",530010,"DF",2020-04-22,898,25,44,1,19.6,90.92,946,25,65,1,2,NA,-60,-12,-70,-46,-44,21,NA,NA,NA
"Brasília",530010,"DF",2020-04-23,906,26,8,1,19.93,90.79,963,25,17,0,0,NA,-60,-13,-67,-47,-45,22,NA,NA,NA
"Brasília",530010,"DF",2020-04-24,944,26,38,0,20.68,85.08,989,26,26,1,1,NA,-58,-4,-66,-41,-41,22,NA,NA,NA
"Brasília",530010,"DF",2020-04-25,956,27,12,1,20.42,77.54,1013,26,24,0,2,NA,-59,-7,-67,-35,-27,17,NA,NA,NA
"Brasília",530010,"DF",2020-04-26,1051,27,95,0,19.51,74.04,1066,27,53,1,1,NA,-65,-14,-67,-38,-24,16,NA,NA,NA
"Brasília",530010,"DF",2020-04-27,1119,28,68,1,20.08,73.04,1146,27,80,0,1,NA,-56,-12,-64,-43,-40,20,NA,NA,NA
"Brasília",530010,"DF",2020-04-28,1158,28,39,0,19.71,71.21,1213,28,67,1,1,NA,-57,-9,-63,-41,-42,17,NA,NA,NA
"Brasília",530010,"DF",2020-04-29,1237,28,79,0,19.44,70.21,1275,28,62,0,3,NA,-57,-7,-61,-41,-41,21,NA,NA,NA
"Brasília",530010,"DF",2020-04-30,1342,30,105,2,19.94,68.54,1356,30,81,2,5,NA,-53,7,-50,-38,-41,19,NA,NA,NA
"Brasília",530010,"DF",2020-05-01,1458,31,116,1,19.87,68.5,1466,30,110,0,2,NA,-72,-10,-57,-52,-70,27,NA,NA,NA
"Brasília",530010,"DF",2020-05-02,1521,32,63,1,19.99,65.33,1566,31,100,1,1,NA,-59,-5,-64,-38,-29,16,NA,NA,NA
"Brasília",530010,"DF",2020-05-03,1616,33,95,1,19.5,63.17,1649,33,83,2,0,NA,-64,-12,-56,-37,-21,14,NA,NA,NA
"Brasília",530010,"DF",2020-05-04,1670,33,54,0,19.71,57.92,1768,33,119,0,2,NA,-54,-5,-59,-40,-38,18,NA,NA,NA
"Brasília",530010,"DF",2020-05-05,1707,34,37,1,20.44,62.5,1818,33,50,0,0,NA,-53,2,-58,-38,-39,18,NA,NA,NA
"Brasília",530010,"DF",2020-05-06,1893,35,186,1,20.15,73.58,1906,34,88,1,4,NA,-53,4,-58,-37,-39,18,NA,NA,NA
"Brasília",530010,"DF",2020-05-07,2078,35,185,0,19.25,81.04,2258,35,352,1,1,NA,-51,8,-53,-37,-39,18,NA,NA,NA
"Brasília",530010,"DF",2020-05-08,2217,36,139,1,19.39,82.17,2442,37,184,2,5,NA,-48,20,-58,-32,-35,19,NA,NA,NA
"Brasília",530010,"DF",2020-05-09,2350,38,133,2,18.16,83.42,2576,39,134,2,3,NA,-48,18,-59,-26,-21,15,NA,NA,NA
"Brasília",530010,"DF",2020-05-10,2464,41,114,3,18.68,74.79,2682,42,106,3,3,NA,-55,11,-67,-20,-2,11,NA,NA,NA
"Brasília",530010,"DF",2020-05-11,2571,43,107,2,18.82,68.75,2783,44,101,2,1,NA,-52,-3,-59,-38,-36,19,NA,NA,NA
"Brasília",530010,"DF",2020-05-12,2733,45,162,2,19.22,66.04,2979,46,196,2,5,NA,-53,0,-58,-36,-38,19,NA,NA,NA
"Brasília",530010,"DF",2020-05-13,2900,47,167,2,19.77,73,3192,48,213,2,2,NA,-53,-1,-57,-38,-38,20,NA,NA,NA
"Brasília",530010,"DF",2020-05-14,3073,50,173,3,19.25,81.46,3416,51,224,3,7,NA,-54,-2,-54,-39,-38,19,NA,NA,NA
"Brasília",530010,"DF",2020-05-15,3392,54,319,4,20.05,84.29,3787,55,371,4,3,NA,-54,4,-60,-38,-35,21,NA,NA,NA
"Brasília",530010,"DF",2020-05-16,3701,55,309,1,19.52,88.29,4140,56,353,1,4,NA,-56,-1,-66,-33,-21,16,NA,NA,NA
"Brasília",530010,"DF",2020-05-17,3919,57,218,2,19.2,87,4368,59,228,3,8,NA,-63,-9,-63,-37,-15,15,NA,NA,NA
"Brasília",530010,"DF",2020-05-18,4123,62,204,5,19.95,80.96,4619,66,251,7,6,NA,-52,-7,-59,-40,-35,19,NA,NA,NA
"Brasília",530010,"DF",2020-05-19,4339,68,216,6,19.15,76.62,4853,72,234,6,9,NA,-53,-4,-58,-39,-36,20,NA,NA,NA
"Brasília",530010,"DF",2020-05-20,4723,73,384,5,19,81.17,5161,77,308,5,5,NA,-53,-2,-59,-39,-36,20,NA,NA,NA
"Brasília",530010,"DF",2020-05-21,4957,79,234,6,19.35,75.62,5542,84,381,7,6,NA,-51,2,-50,-38,-36,20,NA,NA,NA
"Brasília",530010,"DF",2020-05-22,5337,84,380,5,20.38,73.42,5948,90,406,6,9,NA,-51,8,-55,-35,-32,20,NA,NA,NA
"Brasília",530010,"DF",2020-05-23,5605,89,268,5,21.17,71.96,6251,95,303,5,8,NA,-54,1,-61,-31,-16,15,NA,NA,NA
"Brasília",530010,"DF",2020-05-24,5902,98,297,9,20.38,84,6638,104,387,9,10,NA,-62,-8,-55,-37,-14,15,NA,NA,NA
"Brasília",530010,"DF",2020-05-25,6197,106,295,8,20.53,81.75,6930,114,292,10,14,NA,-52,-6,-58,-38,-34,19,NA,NA,NA
"Brasília",530010,"DF",2020-05-26,6451,114,254,8,19.14,73.33,7210,124,280,10,11,NA,-52,-3,-56,-37,-34,18,NA,NA,NA
"Brasília",530010,"DF",2020-05-27,6979,123,528,9,16.89,60.58,7761,133,551,9,13,NA,-49,-1,-52,-36,-34,17,NA,NA,NA
"Brasília",530010,"DF",2020-05-28,7490,132,511,9,16.94,65.42,8300,142,539,9,9,NA,-48,2,-46,-36,-34,18,NA,NA,NA
"Brasília",530010,"DF",2020-05-29,7877,142,387,10,17.2,61.58,8722,154,422,12,11,NA,-47,11,-54,-33,-30,20,NA,NA,NA
"Brasília",530010,"DF",2020-05-30,8538,149,661,7,16.87,65.25,9474,162,752,8,13,NA,-49,7,-57,-28,-10,15,NA,NA,NA
"Brasília",530010,"DF",2020-05-31,8807,157,269,8,17.07,65,9780,170,306,8,10,NA,-56,0,-45,-31,-5,14,NA,NA,NA
"Brasília",530010,"DF",2020-06-01,9486,160,679,3,17.79,66.96,10510,171,730,1,15,NA,-46,3,-55,-35,-30,18,NA,NA,NA
"Brasília",530010,"DF",2020-06-02,10174,163,688,3,18.64,71.75,11256,177,746,6,11,NA,-47,5,-54,-34,-32,18,NA,NA,NA
"Brasília",530010,"DF",2020-06-03,10881,176,707,13,20.11,71.08,12020,191,764,14,8,NA,-46,5,-53,-34,-32,19,NA,NA,NA
"Brasília",530010,"DF",2020-06-04,11698,181,817,5,20.86,72.62,12923,196,903,5,13,NA,-45,8,-43,-33,-32,19,NA,NA,NA
"Brasília",530010,"DF",2020-06-05,12864,186,1166,5,20.76,73.46,14208,202,1285,6,17,NA,-41,21,-42,-29,-28,18,NA,NA,NA
"Brasília",530010,"DF",2020-06-06,14330,192,1466,6,20.62,71.96,15850,208,1642,6,17,NA,-42,16,-48,-24,-8,13,NA,NA,NA
"Brasília",530010,"DF",2020-06-07,15015,196,685,4,20.5,69.71,16623,214,773,6,12,NA,-50,7,-49,-27,-1,13,NA,NA,NA
"Brasília",530010,"DF",2020-06-08,15306,205,291,9,19.83,72.46,16629,214,6,0,9,NA,-42,4,-47,-34,-30,17,NA,NA,NA
"Brasília",530010,"DF",2020-06-09,16344,214,1038,9,20.21,66.92,18090,236,1461,22,12,NA,-43,7,-43,-33,-31,18,NA,NA,NA
"Brasília",530010,"DF",2020-06-10,17543,232,1199,18,19.27,62.75,19433,256,1343,20,14,NA,-38,14,-39,-30,-30,17,NA,NA,NA
"Brasília",530010,"DF",2020-06-11,18464,250,921,18,19.59,63.04,20507,274,1074,18,20,NA,-53,1,-17,-45,-62,25,NA,NA,NA
"Brasília",530010,"DF",2020-06-12,19257,256,793,6,19.98,60.71,21396,282,889,8,18,NA,-33,26,-33,-33,-32,18,NA,NA,NA
"Brasília",530010,"DF",2020-06-13,19762,265,505,9,19.66,60.12,21959,293,563,11,21,NA,-46,4,-44,-30,-8,14,NA,NA,NA
"Brasília",530010,"DF",2020-06-14,20586,276,824,11,19.13,60.71,22871,304,912,11,12,NA,-52,-1,-43,-30,1,13,NA,NA,NA
"Brasília",530010,"DF",2020-06-15,21283,288,697,12,18.95,61.42,23684,319,813,15,18,NA,-41,1,-45,-35,-30,17,NA,NA,NA
"Brasília",530010,"DF",2020-06-16,22460,316,1177,28,17.62,76.79,25380,348,1696,29,15,NA,-44,1,-46,-36,-32,18,NA,NA,NA
"Brasília",530010,"DF",2020-06-17,24084,331,1624,15,17.52,76.58,27140,365,1760,17,15,NA,-43,2,-46,-37,-32,18,NA,NA,NA
"Brasília",530010,"DF",2020-06-18,25274,345,1190,14,17.05,79.54,28521,379,1381,14,21,NA,-43,3,-33,-37,-32,17,NA,NA,NA
"Brasília",530010,"DF",2020-06-19,27453,362,2179,17,18.28,70.54,30902,396,2381,17,20,NA,-41,12,-42,-32,-27,17,NA,NA,NA
"Brasília",530010,"DF",2020-06-20,28722,370,1269,8,19.1,70.88,32238,404,1336,8,30,NA,-43,8,-42,-29,-5,12,NA,NA,NA
"Brasília",530010,"DF",2020-06-21,29598,386,876,16,19.77,56.33,33227,423,989,19,19,NA,-50,1,-37,-30,2,12,NA,NA,NA
"Brasília",530010,"DF",2020-06-22,30427,410,829,24,17.72,57.83,34148,449,921,26,18,NA,-42,-1,-41,-35,-31,17,NA,NA,NA
"Brasília",530010,"DF",2020-06-23,31457,432,1030,22,18.01,59.92,35368,475,1220,26,14,NA,-43,2,-38,-34,-32,18,NA,NA,NA
"Brasília",530010,"DF",2020-06-24,33096,449,1639,17,19.46,71.54,37254,495,1886,20,9,NA,-43,1,-39,-35,-31,19,NA,NA,NA
"Brasília",530010,"DF",2020-06-25,34503,463,1407,14,20.18,63.04,38871,509,1617,14,23,NA,-42,5,-30,-35,-31,19,NA,NA,NA
"Brasília",530010,"DF",2020-06-26,36464,486,1961,23,19.42,60,41326,532,2455,23,0,NA,-41,14,-39,-31,-27,19,NA,NA,NA
"Brasília",530010,"DF",2020-06-27,37642,491,1178,5,19.71,56.08,42766,537,1440,5,0,NA,-44,9,-41,-27,-7,14,NA,NA,NA
"Brasília",530010,"DF",2020-06-28,39713,502,2071,11,18.81,62.88,44905,548,2139,11,0,NA,-51,0,-42,-31,1,14,NA,NA,NA
"Brasília",530010,"DF",2020-06-29,41849,512,2136,10,17.93,67.79,47071,559,2166,11,0,NA,-43,-2,-42,-36,-30,18,NA,NA,NA
"Brasília",530010,"DF",2020-06-30,43800,539,1951,27,18.24,59.25,49218,587,2147,28,0,NA,-40,9,-37,-34,-31,18,NA,NA,NA
"Brasília",530010,"DF",2020-07-01,45111,567,1311,28,18.35,65.25,50676,620,1458,33,0,NA,-39,13,-36,-33,-31,18,NA,NA,NA
"Brasília",530010,"DF",2020-07-02,46559,578,1448,11,19.28,65.5,52281,631,1605,11,0,NA,-38,15,-26,-33,-31,18,NA,NA,NA
"Brasília",530010,"DF",2020-07-03,48068,588,1509,10,20.09,60.79,53996,643,1715,12,0,NA,-35,23,-33,-28,-27,18,NA,NA,NA
"Brasília",530010,"DF",2020-07-04,49609,611,1541,23,20.59,51.75,55760,671,1764,28,0,NA,-37,21,-36,-23,-4,13,NA,NA,NA
"Brasília",530010,"DF",2020-07-05,51617,637,2008,26,19.61,60.79,57854,699,2094,28,0,NA,-44,15,-35,-25,2,13,NA,NA,NA
"Brasília",530010,"DF",2020-07-06,54008,663,2391,26,18.42,61.12,60383,726,2529,27,0,NA,-34,12,-36,-31,-30,17,NA,NA,NA
"Brasília",530010,"DF",2020-07-07,55973,701,1965,38,19.45,54.5,62694,767,2311,41,0,NA,-32,20,-30,-28,-31,17,NA,NA,NA
"Brasília",530010,"DF",2020-07-08,57387,733,1414,32,18.82,60.42,64314,801,1620,34,0,NA,-34,17,-32,-29,-30,17,NA,NA,NA
"Brasília",530010,"DF",2020-07-09,58587,754,1200,21,19.14,56.88,65677,823,1363,22,0,NA,-35,18,-24,-31,-31,18,NA,NA,NA
"Brasília",530010,"DF",2020-07-10,60018,785,1431,31,19.94,46.5,67297,856,1620,33,0,NA,-34,25,-33,-26,-26,17,NA,NA,NA
"Brasília",530010,"DF",2020-07-11,60987,797,969,12,19.85,55.33,68406,871,1109,15,0,NA,-37,17,-34,-21,-5,13,NA,NA,NA
"Brasília",530010,"DF",2020-07-12,63071,827,2084,30,20.16,49.83,70712,902,2306,31,0,NA,-46,9,-37,-25,2,13,NA,NA,NA
"Brasília",530010,"DF",2020-07-13,64450,853,1379,26,18.47,56.29,72284,930,1572,28,0,NA,-36,7,-34,-31,-30,17,NA,NA,NA
"Brasília",530010,"DF",2020-07-14,65580,882,1130,29,18.86,47.12,73654,960,1370,30,0,NA,-36,9,-31,-30,-31,17,NA,NA,NA
"Brasília",530010,"DF",2020-07-15,66901,918,1321,36,19.94,43.83,75379,1001,1725,41,0,NA,-35,11,-32,-30,-30,18,NA,NA,NA
"Brasília",530010,"DF",2020-07-16,68952,945,2051,27,19.79,41.12,77621,1037,2242,36,0,NA,-33,11,-21,-31,-30,18,NA,NA,NA
"Brasília",530010,"DF",2020-07-17,70414,967,1462,22,18.77,54.38,79400,1060,1779,23,0,NA,-32,17,-32,-27,-26,17,NA,NA,NA
"Brasília",530010,"DF",2020-07-18,71734,979,1320,12,18.5,57.62,81163,1075,1763,15,0,NA,-34,12,-31,-23,-4,13,NA,NA,NA
"Brasília",530010,"DF",2020-07-19,72892,989,1158,10,17.42,56.12,82412,1085,1249,10,0,NA,-40,7,-28,-25,2,12,NA,NA,NA
"Brasília",530010,"DF",2020-07-20,74544,1015,1652,26,18.69,56.54,84287,1112,1875,27,0,NA,-33,6,-30,-30,-29,17,NA,NA,NA
"Brasília",530010,"DF",2020-07-21,76132,1056,1588,41,18.9,58.79,86076,1158,1789,46,0,NA,-33,8,-28,-29,-30,17,NA,NA,NA
"Brasília",530010,"DF",2020-07-22,77590,1072,1458,16,19.81,57.17,87801,1176,1725,18,0,NA,-34,8,-26,-31,-28,17,NA,NA,NA
"Brasília",530010,"DF",2020-07-23,79488,1113,1898,41,19.06,49.58,90023,1218,2222,42,0,NA,-33,11,-14,-30,-29,17,NA,NA,NA
"Brasília",530010,"DF",2020-07-24,81588,1135,2100,22,18.97,51.12,92414,1244,2391,26,0,NA,-31,17,-27,-26,-25,17,NA,NA,NA
"Brasília",530010,"DF",2020-07-25,83222,1164,1634,29,19.31,57.83,94187,1275,1773,31,0,NA,-32,15,-27,-21,-3,12,NA,NA,NA
"Brasília",530010,"DF",2020-07-26,85072,1193,1850,29,18.92,56.42,96332,1308,2145,33,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brasília",530010,"DF",2020-07-27,86974,1220,1902,27,19.3,60.92,98480,1339,2148,31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brasília",530010,"DF",2020-07-28,86974,1220,0,0,20.04,60.5,100726,1391,2246,52,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
