localidade;state;date;cum_confirmed;cum_deaths;new_confirmed;new_deaths;mob1;mob2;mob3;mob4;mob5;mob6
31;MG;15/04/2020;903;30;19;3;-49;-14;-36;-45;-33;16
31;MG;16/04/2020;958;33;55;3;-50;-5;-32;-40;-31;17
31;MG;17/04/2020;1021;35;63;2;-51;-2;-32;-37;-29;17
31;MG;18/04/2020;1077;39;56;4;-59;-9;-35;-42;-24;13
31;MG;19/04/2020;1154;39;77;0;-64;-16;-39;-51;-22;12
31;MG;20/04/2020;1189;41;35;2;-49;-4;-24;-42;-35;15
31;MG;21/04/2020;1230;44;41;3;-71;-37;-37;-61;-65;21
31;MG;22/04/2020;1283;47;53;3;-50;-10;-30;-40;-29;14
31;MG;23/04/2020;1308;51;25;4;-50;-10;-30;-40;-28;16
31;MG;24/04/2020;1419;54;111;3;-51;-6;-32;-39;-25;15
31;MG;25/04/2020;1481;58;62;4;-57;-8;-31;-40;-21;13
31;MG;26/04/2020;1548;61;67;3;-61;-15;-35;-47;-18;11
31;MG;27/04/2020;1586;62;38;1;-49;-14;-28;-39;-24;15
31;MG;28/04/2020;1649;71;63;9;-48;-10;-28;-38;-26;11
31;MG;29/04/2020;1758;80;109;9;-47;-10;-28;-38;-27;14
31;MG;30/04/2020;1827;82;69;2;-39;11;-21;-34;-23;12
31;MG;01/05/2020;1935;88;108;6;-68;-30;-32;-58;-63;22
31;MG;02/05/2020;2023;88;88;0;-54;-2;-24;-42;-23;12
31;MG;03/05/2020;2118;89;95;1;-60;-14;-32;-47;-16;9
31;MG;04/05/2020;2347;90;229;1;-43;-5;-25;-38;-21;13
31;MG;05/05/2020;2452;94;105;4;-43;-2;-26;-37;-23;13
31;MG;06/05/2020;2605;97;153;3;-41;1;-24;-35;-23;14
31;MG;07/05/2020;2770;106;165;9;-39;7;-27;-35;-22;14
31;MG;08/05/2020;2943;111;173;5;-36;18;-23;-29;-18;13
31;MG;09/05/2020;3123;118;180;7;-41;19;-24;-29;-12;10
31;MG;10/05/2020;3237;119;114;1;-53;8;-36;-37;3;7
31;MG;11/05/2020;3320;121;83;2;-39;-1;-24;-35;-19;13
31;MG;12/05/2020;3435;127;115;6;-41;-1;-26;-35;-21;13
31;MG;13/05/2020;3733;135;298;8;-42;-6;-27;-36;-22;14
31;MG;14/05/2020;3950;139;217;4;-42;-4;-28;-38;-21;13
31;MG;15/05/2020;4196;146;246;7;-42;5;-30;-34;-19;14
31;MG;16/05/2020;4474;150;278;4;-51;-1;-36;-39;-15;13
31;MG;17/05/2020;4611;156;137;6;-57;-9;-36;-45;-10;11
31;MG;18/05/2020;4695;161;84;5;-41;-6;-26;-37;-17;13
31;MG;19/05/2020;4977;167;282;6;-42;-6;-29;-37;-20;13
31;MG;20/05/2020;5286;177;309;10;-40;-1;-26;-35;-20;14
31;MG;21/05/2020;5596;191;310;14;-38;2;-24;-35;-19;14
31;MG;22/05/2020;5995;201;399;10;-40;7;-26;-33;-17;13
31;MG;23/05/2020;6338;217;343;16;-49;1;-31;-36;-12;11
31;MG;24/05/2020;6668;226;330;9;-62;-15;-48;-51;-13;12
31;MG;25/05/2020;6962;230;294;4;-38;-3;-27;-35;-17;14
31;MG;26/05/2020;7516;234;554;4;-39;-3;-28;-34;-18;13
31;MG;27/05/2020;8011;240;495;6;-38;-1;-25;-34;-18;13
31;MG;28/05/2020;8686;255;675;15;-36;3;-25;-33;-16;14
31;MG;29/05/2020;9232;257;546;2;-35;12;-24;-29;-13;13
31;MG;30/05/2020;9630;263;398;6;-43;9;-25;-31;-6;10
31;MG;31/05/2020;10464;271;834;8;-53;-2;-32;-41;-4;10
31;MG;01/06/2020;10670;278;206;7;-35;3;-22;-31;-14;13
31;MG;02/06/2020;10939;289;269;11;-37;3;-24;-31;-16;12
31;MG;03/06/2020;12010;306;1071;17;-35;3;-22;-30;-15;13
31;MG;04/06/2020;13034;323;1024;17;-34;8;-21;-29;-14;13
31;MG;05/06/2020;13995;344;961;21;-31;20;-19;-24;-12;12
31;MG;06/06/2020;14939;368;944;24;-41;15;-21;-26;-5;10
31;MG;07/06/2020;15703;376;764;8;-52;2;-31;-38;-3;10
31;MG;08/06/2020;15883;380;180;4;-31;7;-19;-28;-11;12
31;MG;09/06/2020;16102;399;219;19;-32;6;-22;-28;-14;11
31;MG;10/06/2020;17501;409;1399;10;-25;17;-14;-22;-13;10
31;MG;11/06/2020;18448;431;947;22;-55;-15;-24;-51;-54;20
31;MG;12/06/2020;20106;446;1658;15;-27;26;-14;-29;-23;13
31;MG;13/06/2020;20614;454;508;8;-45;4;-16;-32;-9;10
31;MG;14/06/2020;21381;475;767;21;-50;-3;-22;-38;1;8
31;MG;15/06/2020;21728;481;347;6;-32;3;-20;-27;-11;12
31;MG;16/06/2020;22024;502;296;21;-35;2;-25;-29;-15;13
31;MG;17/06/2020;23347;537;1323;35;-35;1;-24;-29;-15;13
31;MG;18/06/2020;24906;570;1559;33;-33;3;-22;-28;-13;13
31;MG;19/06/2020;26052;600;1146;30;-34;10;-23;-26;-12;12
31;MG;20/06/2020;27305;636;1253;36;-43;7;-23;-29;-4;11
31;MG;21/06/2020;27641;661;336;25;-51;-2;-26;-38;1;10
31;MG;22/06/2020;28918;688;1277;27;-35;-1;-22;-30;-13;13
31;MG;23/06/2020;29897;720;979;32;-37;0;-23;-29;-16;13
31;MG;24/06/2020;31343;771;1446;51;-37;-2;-22;-30;-17;13
31;MG;25/06/2020;32769;806;1426;35;-35;4;-21;-29;-14;13
31;MG;26/06/2020;38891;833;6122;27;-36;10;-23;-26;-12;13
31;MG;27/06/2020;40966;882;2075;49;-46;5;-24;-30;-7;12
31;MG;28/06/2020;42741;899;1775;17;-53;-3;-30;-40;-2;10
31;MG;29/06/2020;43864;940;1123;41;-39;-4;-27;-33;-14;13
31;MG;30/06/2020;45001;965;1137;25;-37;6;-25;-31;-16;13
31;MG;01/07/2020;47584;1007;2583;42;-36;7;-24;-30;-16;13
31;MG;02/07/2020;50707;1059;3123;52;-34;12;-22;-30;-14;13
31;MG;03/07/2020;53351;1110;2644;51;-35;17;-23;-26;-13;13
31;MG;04/07/2020;55958;1183;2607;73;-43;15;-21;-30;-6;11
31;MG;05/07/2020;58283;1201;2325;18;-51;4;-26;-38;-1;10
31;MG;06/07/2020;59626;1230;1343;29;-32;10;-18;-27;-13;12
31;MG;07/07/2020;60897;1282;1271;52;-32;15;-19;-26;-16;12
31;MG;08/07/2020;64035;1355;3138;73;-33;11;-17;-27;-15;12
31;MG;09/07/2020;66864;1445;2829;90;-32;13;-18;-27;-14;13
31;MG;10/07/2020;70086;1504;3222;59;-32;20;-19;-24;-11;12
31;MG;11/07/2020;73813;1550;3727;46;-42;13;-17;-27;-6;10
31;MG;12/07/2020;75851;1576;2038;26;-49;3;-21;-37;-1;9
31;MG;13/07/2020;76822;1615;971;39;-32;5;-18;-29;-13;12
31;MG;14/07/2020;78643;1688;1821;73;-34;5;-21;-29;-16;12
31;MG;15/07/2020;82010;1752;3367;64;-33;7;-20;-28;-15;12
31;MG;16/07/2020;84470;1834;2460;82;-33;9;-20;-28;-15;13
31;MG;17/07/2020;87271;1904;2801;70;-32;16;-19;-25;-12;12
31;MG;18/07/2020;90875;1964;3604;60;-42;10;-17;-29;-5;10
31;MG;19/07/2020;92972;1982;2097;18;-49;2;-21;-37;-2;9
31;MG;20/07/2020;94132;2004;1160;22;-31;6;-18;-28;-12;12
31;MG;21/07/2020;95566;2071;1434;67;-33;5;-20;-28;-15;12
31;MG;22/07/2020;98741;2166;3175;95;-32;5;-19;-27;-14;12
31;MG;23/07/2020;102568;2238;3827;72;-31;9;-17;-26;-12;12
31;MG;24/07/2020;106812;2315;4244;77;-32;15;-18;-23;-10;12
31;MG;25/07/2020;110093;2404;3281;89;-40;11;-13;-26;-5;10
31;MG;26/07/2020;112571;2429;2478;25;-47;2;-17;-35;-1;9
31;MG;27/07/2020;113718;2461;1147;32;-32;3;-18;-28;-12;12
31;MG;28/07/2020;116645;2551;2927;90;-33;5;-18;-27;-14;12
31;MG;29/07/2020;119394;2608;2749;57;-32;5;-17;-27;-14;12
31;MG;30/07/2020;123415;2692;4021;84;-30;11;-18;-26;-13;12
31;MG;31/07/2020;127106;2769;3691;77;-29;20;-18;-22;-10;11
31;MG;01/08/2020;129985;2861;2879;92;-38;18;-14;-26;-4;10
31;MG;02/08/2020;132801;2891;2816;30;-45;7;-18;-34;-1;9
31;MG;03/08/2020;133743;2894;942;3;-28;10;-15;-25;-10;11
31;MG;04/08/2020;135728;3043;1985;149;-29;12;-18;-25;-13;11
31;MG;05/08/2020;139661;3195;3933;152;-27;14;-16;-25;-13;11
31;MG;06/08/2020;142828;3304;3167;109;-23;21;-12;-22;-12;11
31;MG;07/08/2020;147323;3381;4495;77;-19;30;-11;-15;-8;9
31;MG;08/08/2020;150723;3449;3400;68;-25;30;-7;-16;0;8
31;MG;09/08/2020;153927;3537;3204;88;-42;17;-20;-28;11;6
31;MG;10/08/2020;155075;3597;1148;60;-26;12;-13;-24;-10;10
31;MG;11/08/2020;156551;3613;1476;16;-28;11;-16;-25;-12;10
31;MG;12/08/2020;160485;3783;3934;170;-24;10;-14;-22;-12;10
31;MG;13/08/2020;164915;3846;4430;63;-22;14;-12;-21;-10;11
31;MG;14/08/2020;168428;3943;3513;97;-22;21;-11;-18;-8;10
31;MG;15/08/2020;171514;4044;3086;101;-34;14;-5;-24;-7;9
31;MG;16/08/2020;174402;4132;2888;88;-40;7;-9;-30;0;7
31;MG;17/08/2020;175715;4223;1313;91;-26;8;-12;-24;-9;11
31;MG;18/08/2020;177787;4306;2072;83;-26;9;-13;-24;-11;10
31;MG;19/08/2020;181158;4436;3371;130;-21;10;-7;-20;-11;10
31;MG;20/08/2020;185062;4543;3904;107;-18;15;-5;-19;-9;10
31;MG;21/08/2020;188623;4663;3561;120;-21;18;-16;-19;-8;11
31;MG;22/08/2020;191507;4737;2884;74;-35;11;-25;-32;-6;11
31;MG;23/08/2020;194614;4790;3107;53;-40;7;-21;-36;-2;10
31;MG;24/08/2020;195920;4805;1306;15;-18;10;-4;-21;-7;10
31;MG;25/08/2020;198736;4847;2816;42;-16;14;-3;-19;-10;10
31;MG;26/08/2020;201973;4948;3237;101;-14;13;0;-19;-9;10
31;MG;27/08/2020;205942;5049;3969;101;-10;19;5;-17;-7;10
31;MG;28/08/2020;209465;5167;3523;118;-9;25;5;-13;-6;9
31;MG;29/08/2020;212565;5270;3100;103;-17;23;14;-18;-1;7
31;MG;30/08/2020;215050;5326;2485;56;-23;17;12;-27;1;6
31;MG;31/08/2020;216557;5335;1507;9;-12;15;11;-19;-9;9
31;MG;01/09/2020;218781;5364;2224;29;-7;22;11;-15;-10;9
31;MG;02/09/2020;222048;5505;3267;141;-4;21;13;-14;-9;8
31;MG;03/09/2020;224987;5591;2939;86;0;27;16;-12;-7;8
31;MG;04/09/2020;228013;5708;3026;117;4;38;20;-4;-6;7
33;RJ;05/03/2020;1;0;1;0;0;7;-11;9;18;-1
33;RJ;06/03/2020;2;0;1;0;14;13;-7;17;21;-2
33;RJ;07/03/2020;2;0;0;0;10;12;-11;11;7;0
33;RJ;08/03/2020;3;0;1;0;6;7;-10;6;2;1
33;RJ;09/03/2020;3;0;0;0;5;9;-12;14;22;-2
33;RJ;10/03/2020;3;0;0;0;1;3;-7;12;16;-1
33;RJ;11/03/2020;3;0;0;0;1;5;-12;10;15;-1
33;RJ;12/03/2020;15;0;12;0;-3;4;-4;9;17;-1
33;RJ;13/03/2020;15;0;0;0;7;13;-5;13;19;-1
33;RJ;14/03/2020;15;0;0;0;-7;11;-13;-3;3;2
33;RJ;15/03/2020;24;0;9;0;-17;5;-17;-10;-2;3
33;RJ;16/03/2020;25;0;1;0;-15;8;-25;-11;0;4
33;RJ;17/03/2020;25;0;0;0;-31;1;-40;-26;-13;9
33;RJ;18/03/2020;63;0;38;0;-38;1;-43;-34;-21;11
33;RJ;19/03/2020;66;2;3;2;-46;-6;-45;-41;-26;14
33;RJ;20/03/2020;66;2;0;0;-47;-5;-55;-43;-29;16
33;RJ;21/03/2020;119;3;53;1;-67;-20;-76;-57;-37;18
33;RJ;22/03/2020;186;3;67;0;-74;-29;-81;-62;-38;18
33;RJ;23/03/2020;233;4;47;1;-63;-18;-66;-59;-46;20
33;RJ;24/03/2020;305;6;72;2;-72;-34;-68;-65;-55;23
33;RJ;25/03/2020;370;8;65;2;-71;-29;-66;-65;-55;23
33;RJ;26/03/2020;421;9;51;1;-70;-29;-62;-65;-54;24
33;RJ;27/03/2020;493;10;72;1;-65;-23;-61;-61;-50;24
33;RJ;28/03/2020;558;13;65;3;-69;-26;-67;-59;-42;19
33;RJ;29/03/2020;600;17;42;4;-72;-32;-74;-61;-37;17
33;RJ;30/03/2020;657;18;57;1;-64;-25;-64;-60;-47;20
33;RJ;31/03/2020;708;23;51;5;-64;-25;-61;-61;-50;21
33;RJ;01/04/2020;832;28;124;5;-62;-17;-61;-60;-50;21
33;RJ;02/04/2020;992;41;160;13;-63;-19;-59;-60;-49;22
33;RJ;03/04/2020;1074;47;82;6;-61;-14;-69;-56;-47;22
33;RJ;04/04/2020;1246;58;172;11;-64;-13;-73;-53;-38;17
33;RJ;05/04/2020;1394;64;148;6;-69;-24;-78;-57;-35;16
33;RJ;06/04/2020;1461;71;67;7;-57;-14;-67;-54;-44;19
33;RJ;07/04/2020;1688;89;227;18;-59;-14;-67;-55;-48;20
33;RJ;08/04/2020;1938;106;250;17;-59;-9;-72;-57;-49;20
33;RJ;09/04/2020;2216;122;278;16;-54;7;-64;-53;-47;19
33;RJ;10/04/2020;2464;147;248;25;-73;-27;-76;-70;-69;28
33;RJ;11/04/2020;2607;155;143;8;-63;-10;-77;-54;-40;18
33;RJ;12/04/2020;2855;170;248;15;-69;-21;-81;-56;-31;15
33;RJ;13/04/2020;3221;182;366;12;-58;-21;-68;-55;-43;19
33;RJ;14/04/2020;3410;224;189;42;-61;-25;-67;-57;-47;20
33;RJ;15/04/2020;3743;265;333;41;-59;-17;-67;-57;-47;20
33;RJ;16/04/2020;3944;301;201;36;-61;-19;-68;-58;-46;22
33;RJ;17/04/2020;4349;341;405;40;-58;-14;-70;-55;-44;22
33;RJ;18/04/2020;4543;387;194;46;-64;-18;-74;-53;-35;17
33;RJ;19/04/2020;4675;402;132;15;-70;-25;-77;-58;-32;16
33;RJ;20/04/2020;4899;422;224;20;-57;-15;-66;-55;-43;18
33;RJ;21/04/2020;5306;461;407;39;-74;-41;-67;-72;-68;25
33;RJ;22/04/2020;5552;490;246;29;-58;-12;-65;-55;-45;19
33;RJ;23/04/2020;6172;530;620;40;-73;-36;-67;-71;-64;25
33;RJ;24/04/2020;6282;570;110;40;-58;-15;-65;-55;-43;21
33;RJ;25/04/2020;6828;615;546;45;-64;-18;-70;-53;-34;17
33;RJ;26/04/2020;7111;645;283;30;-70;-26;-74;-58;-32;16
33;RJ;27/04/2020;7944;677;833;32;-59;-20;-67;-55;-41;19
33;RJ;28/04/2020;8504;738;560;61;-61;-23;-66;-57;-45;17
33;RJ;29/04/2020;8869;794;365;56;-60;-18;-66;-57;-45;20
33;RJ;30/04/2020;9453;854;584;60;-58;-6;-60;-54;-43;19
33;RJ;01/05/2020;10166;921;713;67;-74;-32;-68;-71;-67;27
33;RJ;02/05/2020;10546;971;380;50;-65;-13;-73;-54;-35;17
33;RJ;03/05/2020;11139;1019;593;48;-73;-26;-82;-61;-33;17
33;RJ;04/05/2020;11721;1065;582;46;-57;-10;-66;-53;-39;18
33;RJ;05/05/2020;12391;1123;670;58;-58;-13;-63;-54;-43;19
33;RJ;06/05/2020;13295;1205;904;82;-58;-7;-64;-53;-43;19
33;RJ;07/05/2020;14156;1394;861;189;-62;-10;-70;-58;-45;21
33;RJ;08/05/2020;15741;1503;1585;109;-53;4;-65;-50;-39;20
33;RJ;09/05/2020;16929;1653;1188;150;-57;7;-69;-45;-29;16
33;RJ;10/05/2020;17062;1714;133;61;-67;-6;-77;-51;-15;13
33;RJ;11/05/2020;17939;1770;877;56;-59;-17;-67;-54;-40;19
33;RJ;12/05/2020;18486;1928;547;158;-61;-19;-65;-56;-43;20
33;RJ;13/05/2020;18728;2050;242;122;-61;-17;-67;-56;-43;20
33;RJ;14/05/2020;19467;2247;739;197;-63;-20;-68;-58;-43;20
33;RJ;15/05/2020;19987;2438;520;191;-63;-16;-73;-58;-43;23
33;RJ;16/05/2020;21601;2614;1614;176;-63;-12;-73;-51;-30;17
33;RJ;17/05/2020;22238;2715;637;101;-69;-20;-76;-56;-24;16
33;RJ;18/05/2020;26665;2852;4427;137;-58;-15;-66;-54;-38;19
33;RJ;19/05/2020;27805;3079;1140;227;-60;-19;-65;-55;-42;20
33;RJ;20/05/2020;30372;3237;2567;158;-58;-11;-65;-54;-41;19
33;RJ;21/05/2020;32089;3412;1717;175;-59;-12;-61;-54;-40;21
33;RJ;22/05/2020;33589;3657;1500;245;-56;-8;-62;-51;-37;20
33;RJ;23/05/2020;34533;3905;944;248;-61;-10;-68;-48;-26;16
33;RJ;24/05/2020;37912;3993;3379;88;-74;-26;-84;-61;-29;17
33;RJ;25/05/2020;39298;4105;1386;112;-56;-11;-65;-52;-36;18
33;RJ;26/05/2020;40024;4361;726;256;-58;-15;-63;-53;-39;18
33;RJ;27/05/2020;42398;4605;2374;244;-56;-9;-64;-52;-38;18
33;RJ;28/05/2020;44886;4856;2488;251;-57;-9;-62;-52;-37;19
33;RJ;29/05/2020;47953;5079;3067;223;-51;2;-60;-46;-33;18
33;RJ;30/05/2020;52420;5277;4467;198;-56;-2;-65;-44;-20;12
33;RJ;31/05/2020;53388;5344;968;67;-65;-11;-69;-50;-15;12
33;RJ;01/06/2020;54530;5462;1142;118;-52;-5;-61;-47;-32;15
33;RJ;02/06/2020;56732;5686;2202;224;-53;-8;-59;-48;-35;17
33;RJ;03/06/2020;59240;6010;2508;324;-52;-3;-60;-47;-35;17
33;RJ;04/06/2020;60932;6327;1692;317;-53;-3;-59;-48;-34;18
33;RJ;05/06/2020;63066;6473;2134;146;-45;9;-58;-41;-30;18
33;RJ;06/06/2020;64533;6639;1467;166;-50;5;-62;-38;-17;13
33;RJ;07/06/2020;67756;6707;3223;68;-62;-8;-71;-47;-14;13
33;RJ;08/06/2020;69499;6781;1743;74;-46;0;-58;-42;-28;15
33;RJ;09/06/2020;72979;6928;3480;147;-48;-6;-56;-45;-32;16
33;RJ;10/06/2020;74373;7138;1394;210;-43;5;-55;-41;-31;15
33;RJ;11/06/2020;75775;7363;1402;225;-59;-17;-50;-61;-55;22
33;RJ;12/06/2020;77784;7417;2009;54;-35;14;-47;-39;-32;16
33;RJ;13/06/2020;78836;7592;1052;175;-49;-5;-52;-40;-15;12
33;RJ;14/06/2020;79572;7672;736;80;-62;-15;-74;-49;-14;13
33;RJ;15/06/2020;80946;7728;1374;56;-46;-6;-66;-46;-29;16
33;RJ;16/06/2020;83343;7967;2397;239;-47;-8;-60;-45;-32;17
33;RJ;17/06/2020;86963;8138;3620;171;-44;-3;-57;-43;-31;16
33;RJ;18/06/2020;87317;8412;354;274;-46;-5;-52;-44;-30;16
33;RJ;19/06/2020;93378;8595;6061;183;-41;1;-52;-40;-26;16
33;RJ;20/06/2020;95537;8824;2159;229;-46;-1;-52;-36;-11;11
33;RJ;21/06/2020;96133;8875;596;51;-54;-10;-54;-42;-7;11
33;RJ;22/06/2020;97572;8933;1439;58;-44;-6;-53;-42;-27;15
33;RJ;23/06/2020;100869;9153;3297;220;-45;-9;-51;-43;-31;16
33;RJ;24/06/2020;103493;9295;2624;142;-45;-4;-53;-43;-30;15
33;RJ;25/06/2020;105897;9450;2404;155;-45;-4;-49;-43;-28;16
33;RJ;26/06/2020;108497;9587;2600;137;-41;1;-52;-38;-25;16
33;RJ;27/06/2020;108803;9789;306;202;-48;-2;-61;-38;-13;12
33;RJ;28/06/2020;111298;9819;2495;30;-57;-10;-68;-45;-9;12
33;RJ;29/06/2020;111883;9848;585;29;-44;-6;-61;-42;-26;15
33;RJ;30/06/2020;112611;10080;728;232;-41;0;-52;-40;-28;15
33;RJ;01/07/2020;115278;10198;2667;118;-40;5;-55;-40;-28;14
33;RJ;02/07/2020;116823;10332;1545;134;-39;7;-51;-39;-26;15
33;RJ;03/07/2020;118956;10500;2133;168;-33;12;-54;-34;-23;15
33;RJ;04/07/2020;120428;10624;1472;124;-37;12;-57;-31;-9;10
33;RJ;05/07/2020;121292;10667;864;43;-45;2;-53;-36;-4;9
33;RJ;06/07/2020;121879;10698;587;31;-32;7;-48;-35;-23;12
33;RJ;07/07/2020;124086;10881;2207;183;-33;6;-45;-34;-27;13
33;RJ;08/07/2020;126329;10970;2243;89;-33;8;-46;-35;-25;12
33;RJ;09/07/2020;128324;11115;1995;145;-37;5;-48;-37;-25;13
33;RJ;10/07/2020;129443;11280;1119;165;-29;12;-49;-31;-21;13
33;RJ;11/07/2020;129675;11406;232;126;-33;9;-45;-27;-7;8
33;RJ;12/07/2020;129684;11415;9;9;-44;-2;-48;-34;-4;8
33;RJ;13/07/2020;132044;11474;2360;59;-33;1;-46;-35;-22;11
33;RJ;14/07/2020;132822;11624;778;150;-40;-8;-59;-41;-28;15
33;RJ;15/07/2020;134449;11757;1627;133;-38;1;-62;-42;-27;15
33;RJ;16/07/2020;134573;11849;124;92;-36;3;-51;-38;-24;14
33;RJ;17/07/2020;135230;11919;657;70;-28;8;-45;-31;-21;14
33;RJ;18/07/2020;135230;11919;0;0;-32;7;-44;-27;-6;9
33;RJ;19/07/2020;138524;12114;3294;195;-41;-3;-43;-34;-3;8
33;RJ;20/07/2020;141005;12161;2481;47;-31;3;-44;-33;-21;12
33;RJ;21/07/2020;145121;12293;4116;132;-34;-3;-40;-36;-25;13
33;RJ;22/07/2020;148623;12443;3502;150;-33;3;-42;-35;-23;12
33;RJ;23/07/2020;151549;12535;2926;92;-34;2;-36;-35;-22;13
33;RJ;24/07/2020;154879;12654;3330;119;-27;9;-36;-29;-18;12
33;RJ;25/07/2020;156293;12808;1414;154;-30;7;-30;-25;-6;8
33;RJ;26/07/2020;156325;12835;32;27;-39;0;-39;-31;-3;8
33;RJ;27/07/2020;157834;12876;1509;41;-31;3;-41;-33;-20;11
33;RJ;28/07/2020;159639;13033;1805;157;-34;-1;-35;-34;-24;12
33;RJ;29/07/2020;161647;13198;2008;165;-35;2;-53;-37;-25;13
33;RJ;30/07/2020;163642;13348;1995;150;-43;-6;-61;-43;-27;15
33;RJ;31/07/2020;165495;13477;1853;129;-26;15;-50;-30;-20;13
33;RJ;01/08/2020;167213;13556;1718;79;-27;15;-45;-25;-5;9
33;RJ;02/08/2020;167225;13572;12;16;-35;6;-41;-30;-3;8
33;RJ;03/08/2020;168064;13604;839;32;-26;10;-42;-29;-19;11
33;RJ;04/08/2020;168911;13715;847;111;-28;6;-38;-31;-23;12
33;RJ;05/08/2020;172679;13855;3768;140;-25;13;-39;-30;-21;11
33;RJ;06/08/2020;174064;13941;1385;86;-26;14;-32;-29;-20;11
33;RJ;07/08/2020;175696;14028;1632;87;-15;23;-32;-20;-16;10
33;RJ;08/08/2020;178524;14070;2828;42;-16;27;-29;-14;-3;6
33;RJ;09/08/2020;178850;14080;326;10;-36;14;-44;-21;7;4
33;RJ;10/08/2020;180016;14108;1166;28;-25;8;-37;-28;-18;10
33;RJ;11/08/2020;182563;14212;2547;104;-28;2;-32;-30;-22;11
33;RJ;12/08/2020;185610;14295;3047;83;-27;7;-36;-31;-21;11
33;RJ;13/08/2020;188085;14412;2475;117;-29;6;-29;-31;-20;12
33;RJ;14/08/2020;189891;14507;1806;95;-19;14;-27;-23;-16;10
33;RJ;15/08/2020;190614;14526;723;19;-24;11;-24;-20;-5;7
33;RJ;16/08/2020;194279;14562;3665;36;-37;2;-49;-31;-6;8
33;RJ;17/08/2020;194651;14566;372;4;-27;6;-42;-29;-19;10
33;RJ;18/08/2020;199480;14728;4829;162;-27;3;-36;-31;-20;11
33;RJ;19/08/2020;202993;14913;3513;185;-25;8;-34;-30;-20;10
33;RJ;20/08/2020;205916;15074;2923;161;-30;5;-46;-34;-21;12
33;RJ;21/08/2020;207036;15202;1120;128;-29;5;-54;-33;-21;14
33;RJ;22/08/2020;210464;15267;3428;65;-37;0;-66;-40;-14;12
33;RJ;23/08/2020;210948;15292;484;25;-35;1;-55;-36;-5;10
33;RJ;24/08/2020;211360;15392;412;100;-23;8;-42;-29;-16;11
33;RJ;25/08/2020;214003;15560;2643;168;-23;6;-36;-30;-20;11
33;RJ;26/08/2020;216675;15700;2672;140;-21;10;-37;-30;-18;11
33;RJ;27/08/2020;219198;15859;2523;159;-20;11;-24;-28;-17;11
33;RJ;28/08/2020;219198;15859;0;0;-8;18;-19;-21;-13;10
33;RJ;29/08/2020;222957;16016;3759;157;-11;16;-11;-20;-3;6
33;RJ;30/08/2020;223302;16027;345;11;-18;12;-7;-23;-2;5
33;RJ;31/08/2020;223631;16065;329;38;-16;14;-29;-26;-15;9
33;RJ;01/09/2020;226800;16217;3169;152;-16;12;-26;-27;-19;10
33;RJ;02/09/2020;228332;16315;1532;98;-12;18;-24;-25;-18;9
33;RJ;03/09/2020;230271;16394;1939;79;-12;18;-10;-24;-16;9
33;RJ;04/09/2020;232489;16467;2218;73;1;25;-5;-15;-14;8
35;SP;25/02/2020;1;0;1;0;-32;-23;22;-41;-61;13
35;SP;26/02/2020;1;0;0;0;-20;-10;-33;-17;-10;6
35;SP;27/02/2020;1;0;0;0;-6;6;-13;5;11;1
35;SP;28/02/2020;2;0;1;0;-4;4;-20;3;14;0
35;SP;29/02/2020;2;0;0;0;-1;6;-21;1;7;3
35;SP;01/03/2020;2;0;0;0;-4;6;-26;-5;1;3
35;SP;02/03/2020;2;0;0;0;-7;0;-27;7;19;-1
35;SP;03/03/2020;2;0;0;0;-7;1;-25;6;12;0
35;SP;04/03/2020;3;0;1;0;-1;2;-13;8;16;-2
35;SP;05/03/2020;6;0;3;0;3;10;2;13;17;-2
35;SP;06/03/2020;10;0;4;0;9;13;2;14;20;-4
35;SP;07/03/2020;13;0;3;0;11;15;0;12;9;-1
35;SP;08/03/2020;16;0;3;0;11;12;0;6;4;0
35;SP;09/03/2020;16;0;0;0;0;7;-11;12;20;-2
35;SP;10/03/2020;19;0;3;0;0;5;-14;11;16;-2
35;SP;11/03/2020;30;0;11;0;1;2;-6;11;16;-2
35;SP;12/03/2020;46;0;16;0;1;8;5;13;16;-2
35;SP;13/03/2020;46;0;0;0;1;8;-2;9;18;-2
35;SP;14/03/2020;65;0;19;0;-1;9;-3;2;7;1
35;SP;15/03/2020;65;0;0;0;-5;10;4;-3;2;2
35;SP;16/03/2020;152;0;87;0;-13;7;-21;-6;10;2
35;SP;17/03/2020;164;1;12;1;-21;6;-32;-18;0;5
35;SP;18/03/2020;240;3;76;2;-24;7;-28;-23;-5;7
35;SP;19/03/2020;286;5;46;2;-31;11;-28;-29;-14;10
35;SP;20/03/2020;396;9;110;4;-41;5;-42;-37;-18;13
35;SP;21/03/2020;396;15;0;6;-59;-9;-64;-48;-26;16
35;SP;22/03/2020;631;22;235;7;-68;-28;-70;-57;-32;17
35;SP;23/03/2020;745;30;114;8;-62;-20;-60;-57;-39;21
35;SP;24/03/2020;810;40;65;10;-71;-30;-65;-63;-50;24
35;SP;25/03/2020;862;48;52;8;-69;-28;-59;-63;-51;24
35;SP;26/03/2020;1052;58;190;10;-67;-23;-51;-62;-51;24
35;SP;27/03/2020;1223;68;171;10;-67;-22;-55;-61;-48;24
35;SP;28/03/2020;1406;84;183;16;-70;-24;-63;-59;-42;20
35;SP;29/03/2020;1451;98;45;14;-72;-36;-71;-62;-37;17
35;SP;30/03/2020;1517;113;66;15;-64;-24;-57;-60;-46;22
